timestamp,route_id,route_name,city,transport_type,stop_id,vehicle_id,delay_seconds,delay_minutes,is_rain,is_weekend,hour,day_of_week
2025-10-25 21:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-1-05,1453.8136443485348,24.23,0,1,21,5
2025-10-25 21:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-05,984.9789137665662,16.42,0,1,21,5
2025-10-25 21:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-2-04,520.1621339897313,8.67,0,1,21,5
2025-10-25 22:00:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-1-04,316.7853379410761,5.28,0,1,22,5
2025-10-25 22:15:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-1-04,618.9398166335249,10.32,1,1,22,5
2025-10-25 22:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Whitefield,V-BLR-TRN-1-02,0.0,0.0,0,1,22,5
2025-10-25 22:45:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-03,383.41823376879785,6.39,0,1,22,5
2025-10-25 23:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-03,1046.8321828410042,17.45,1,1,23,5
2025-10-25 23:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,MG Road,V-BLR-TRN-1-03,86.8922623576872,1.45,1,1,23,5
2025-10-25 23:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,MG Road,V-BLR-TRN-1-01,119.38381056314154,1.99,0,1,23,5
2025-10-25 23:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-03,1012.5764752705218,16.88,1,1,23,5
2025-10-26 00:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-03,359.5903615982126,5.99,0,1,0,6
2025-10-26 00:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-1-03,117.26806190778726,1.95,0,1,0,6
2025-10-26 00:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-05,965.1633895171265,16.09,0,1,0,6
2025-10-26 00:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,MG Road,V-BLR-TRN-2-03,0.0,0.0,1,1,0,6
2025-10-26 01:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Jayanagar,V-BLR-BUS-2-02,133.11671259292984,2.22,0,1,1,6
2025-10-26 01:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Whitefield,V-BLR-TRN-1-03,15.079357662339916,0.25,0,1,1,6
2025-10-26 01:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Raichur,V-BLR-KLB-EXP-05,745.9621118674145,12.43,0,1,1,6
2025-10-26 01:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-2-01,248.96672838834374,4.15,1,1,1,6
2025-10-26 02:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-2-01,316.7752455599811,5.28,0,1,2,6
2025-10-26 02:15:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-2-02,255.83330934197278,4.26,1,1,2,6
2025-10-26 02:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-05,814.7624647226937,13.58,0,1,2,6
2025-10-26 02:45:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-1-04,188.27970414339052,3.14,1,1,2,6
2025-10-26 03:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Whitefield,V-BLR-TRN-1-02,336.71193012023684,5.61,1,1,3,6
2025-10-26 03:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-2-03,273.9821919229782,4.57,0,1,3,6
2025-10-26 03:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-02,219.24735180261249,3.65,0,1,3,6
2025-10-26 03:45:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-1-04,87.94296888035242,1.47,0,1,3,6
2025-10-26 04:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Banashankari,V-BLR-TRN-1-02,0.6018957351445575,0.01,0,1,4,6
2025-10-26 04:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Kalaburagi Central,V-KLB-TRN-1-02,414.8641313673164,6.91,1,1,4,6
2025-10-26 04:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Electronic City,V-BLR-BUS-1-03,0.0,0.0,0,1,4,6
2025-10-26 04:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Banashankari,V-BLR-TRN-2-02,0.0,0.0,0,1,4,6
2025-10-26 05:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-2-02,163.45875367934133,2.72,0,1,5,6
2025-10-26 05:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Banashankari,V-BLR-BUS-1-04,155.62169062787535,2.59,0,1,5,6
2025-10-26 05:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,MG Road,V-BLR-TRN-2-02,201.53694317279079,3.36,1,1,5,6
2025-10-26 05:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-2-03,21.083222497165895,0.35,0,1,5,6
2025-10-26 06:00:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-1-01,415.22429475206263,6.92,0,1,6,6
2025-10-26 06:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-05,739.1436184820885,12.32,0,1,6,6
2025-10-26 06:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-04,993.3241344739698,16.56,0,1,6,6
2025-10-26 06:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Banashankari,V-BLR-BUS-1-05,295.71563865686767,4.93,0,1,6,6
2025-10-26 07:00:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-2-05,37.476109795418786,0.62,0,1,7,6
2025-10-26 07:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-2-04,311.4597389405781,5.19,0,1,7,6
2025-10-26 07:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-1-04,567.3837902649746,9.46,1,1,7,6
2025-10-26 07:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-02,465.5890351657595,7.76,0,1,7,6
2025-10-26 08:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-04,1104.8840861527265,18.41,0,1,8,6
2025-10-26 08:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Koramangala,V-BLR-BUS-2-05,361.3796074696154,6.02,0,1,8,6
2025-10-26 08:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Whitefield,V-BLR-TRN-2-04,0.0,0.0,0,1,8,6
2025-10-26 08:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-2-02,723.9146300451958,12.07,0,1,8,6
2025-10-26 09:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Supermarket,V-KLB-TRN-1-02,470.5354430171921,7.84,0,1,9,6
2025-10-26 09:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Electronic City,V-BLR-TRN-1-02,150.78790851610552,2.51,0,1,9,6
2025-10-26 09:30:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-2-02,694.6847328960959,11.58,0,1,9,6
2025-10-26 09:45:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Yeshwantpur,V-BLR-TRN-1-03,321.3893185711161,5.36,1,1,9,6
2025-10-26 10:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-02,975.3989192267921,16.26,0,1,10,6
2025-10-26 10:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Raichur,V-BLR-KLB-EXP-05,849.8785841612489,14.16,0,1,10,6
2025-10-26 10:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Indiranagar,V-BLR-TRN-2-01,0.0,0.0,0,1,10,6
2025-10-26 10:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-03,666.301009255816,11.11,0,1,10,6
2025-10-26 11:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-02,733.4095491091126,12.22,0,1,11,6
2025-10-26 11:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-05,975.6205695297283,16.26,0,1,11,6
2025-10-26 11:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Kalaburagi Central,V-KLB-BUS-2-01,391.4110557592127,6.52,0,1,11,6
2025-10-26 11:45:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-1-04,0.0,0.0,0,1,11,6
2025-10-26 12:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Majestic,V-BLR-BUS-2-02,0.0,0.0,0,1,12,6
2025-10-26 12:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-2-01,581.4635280240931,9.69,0,1,12,6
2025-10-26 12:30:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-2-02,455.0396693061843,7.58,1,1,12,6
2025-10-26 12:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Banashankari,V-BLR-BUS-2-02,426.39918031222857,7.11,0,1,12,6
2025-10-26 13:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-2-02,371.38071483189833,6.19,0,1,13,6
2025-10-26 13:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-1-01,62.333241049257055,1.04,0,1,13,6
2025-10-26 13:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-1-01,242.5505014951263,4.04,0,1,13,6
2025-10-26 13:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Supermarket,V-KLB-TRN-1-05,264.8308512417201,4.41,0,1,13,6
2025-10-26 14:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-05,455.1119364024046,7.59,0,1,14,6
2025-10-26 14:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-04,520.0756761260988,8.67,0,1,14,6
2025-10-26 14:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-1-01,0.0,0.0,0,1,14,6
2025-10-26 14:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Hebbal,V-BLR-BUS-2-03,229.62847266996738,3.83,0,1,14,6
2025-10-26 15:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Kalaburagi Central,V-KLB-TRN-1-04,426.0233625422824,7.1,0,1,15,6
2025-10-26 15:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-1-05,212.13203500073757,3.54,1,1,15,6
2025-10-26 15:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Supermarket,V-KLB-TRN-1-01,373.44000957908065,6.22,0,1,15,6
2025-10-26 15:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-01,284.9836915345504,4.75,0,1,15,6
2025-10-26 16:00:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Banashankari,V-BLR-TRN-2-03,0.0,0.0,0,1,16,6
2025-10-26 16:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Hebbal,V-BLR-BUS-1-01,168.95441319816848,2.82,0,1,16,6
2025-10-26 16:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-1-03,126.87852703561049,2.11,0,1,16,6
2025-10-26 16:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Jayanagar,V-BLR-BUS-1-03,143.83519662771582,2.4,0,1,16,6
2025-10-26 17:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-2-05,1127.3225022056497,18.79,1,1,17,6
2025-10-26 17:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-2-02,76.55093310830532,1.28,0,1,17,6
2025-10-26 17:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-1-02,441.74875817654737,7.36,0,1,17,6
2025-10-26 17:45:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Koramangala,V-BLR-TRN-1-02,154.6267365004311,2.58,1,1,17,6
2025-10-26 18:00:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-2-01,53.253125456978516,0.89,0,1,18,6
2025-10-26 18:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-04,1010.872397432435,16.85,1,1,18,6
2025-10-26 18:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-1-01,2178.669469039701,36.31,0,1,18,6
2025-10-26 18:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-2-03,356.57114783389517,5.94,0,1,18,6
2025-10-26 19:00:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,NEKRTC Bus Stand,V-KLB-BUS-1-02,638.7007999165199,10.65,1,1,19,6
2025-10-26 19:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Kalaburagi Central,V-KLB-TRN-1-02,450.7984103851542,7.51,0,1,19,6
2025-10-26 19:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-1-03,325.9027045046913,5.43,0,1,19,6
2025-10-26 19:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Banashankari,V-BLR-BUS-1-05,1011.3002565578144,16.86,0,1,19,6
2025-10-26 20:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-02,335.73972850471387,5.6,0,1,20,6
2025-10-26 20:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-01,461.1172707481604,7.69,0,1,20,6
2025-10-26 20:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Gulbarga University,V-KLB-TRN-1-02,323.50811748485205,5.39,0,1,20,6
2025-10-26 20:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Kalaburagi Central,V-KLB-TRN-1-05,327.1576955791732,5.45,0,1,20,6
2025-10-26 21:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-1-05,130.48370718424195,2.17,0,1,21,6
2025-10-26 21:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Jagat Circle,V-KLB-TRN-1-01,450.83894433526046,7.51,0,1,21,6
2025-10-26 21:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Indiranagar,V-BLR-TRN-2-05,254.82602813116063,4.25,1,1,21,6
2025-10-26 21:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-2-05,359.25660220775785,5.99,0,1,21,6
2025-10-26 22:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-1-03,264.47571430247416,4.41,0,1,22,6
2025-10-26 22:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-01,1175.1357286018026,19.59,1,1,22,6
2025-10-26 22:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Banashankari,V-BLR-TRN-1-03,155.23406619064403,2.59,1,1,22,6
2025-10-26 22:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Electronic City,V-BLR-BUS-2-01,428.45455324034407,7.14,0,1,22,6
2025-10-26 23:00:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-1-02,354.99622479234495,5.92,1,1,23,6
2025-10-26 23:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-1-04,0.0,0.0,0,1,23,6
2025-10-26 23:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-2-04,342.7635200789599,5.71,1,1,23,6
2025-10-26 23:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Majestic,V-BLR-BUS-1-03,183.83559965836417,3.06,1,1,23,6
2025-10-27 00:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-02,419.20568015518165,6.99,0,0,0,0
2025-10-27 00:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,NEKRTC Bus Stand,V-KLB-BUS-2-05,519.5696461394617,8.66,1,0,0,0
2025-10-27 00:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Electronic City,V-BLR-TRN-2-01,166.5646466136401,2.78,0,0,0,0
2025-10-27 00:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-01,1098.6215877043205,18.31,0,0,0,0
2025-10-27 01:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-2-04,466.3171500048636,7.77,0,0,1,0
2025-10-27 01:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-2-01,329.7636360210795,5.5,0,0,1,0
2025-10-27 01:30:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-2-03,661.6615227139852,11.03,1,0,1,0
2025-10-27 01:45:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Railway Station,V-KLB-BUS-1-03,408.8643558664912,6.81,0,0,1,0
2025-10-27 02:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Hebbal,V-BLR-BUS-2-04,305.5335122707595,5.09,0,0,2,0
2025-10-27 02:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-04,698.2231911280583,11.64,0,0,2,0
2025-10-27 02:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Supermarket,V-KLB-TRN-1-02,572.393047643809,9.54,0,0,2,0
2025-10-27 02:45:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-1-05,371.29846409159575,6.19,0,0,2,0
2025-10-27 03:00:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-04,593.5098269948501,9.89,1,0,3,0
2025-10-27 03:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-01,504.16424166683674,8.4,0,0,3,0
2025-10-27 03:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-1-03,394.95303652797554,6.58,0,0,3,0
2025-10-27 03:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-1-01,299.06516924373625,4.98,0,0,3,0
2025-10-27 04:00:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-1-03,399.97755133784113,6.67,0,0,4,0
2025-10-27 04:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Electronic City,V-BLR-BUS-1-01,301.540047495429,5.03,0,0,4,0
2025-10-27 04:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-1-02,232.10748110441264,3.87,0,0,4,0
2025-10-27 04:45:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-01,481.035554821083,8.02,1,0,4,0
2025-10-27 05:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-1-03,430.0545732116231,7.17,1,0,5,0
2025-10-27 05:15:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Railway Station,V-KLB-BUS-1-02,417.5113409673955,6.96,0,0,5,0
2025-10-27 05:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-03,1079.7327883957403,18.0,1,0,5,0
2025-10-27 05:45:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-05,644.80954020619,10.75,1,0,5,0
2025-10-27 06:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,NEKRTC Bus Stand,V-KLB-TRN-1-05,546.3605581099168,9.11,0,0,6,0
2025-10-27 06:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Yeshwantpur,V-BLR-TRN-1-03,440.3387022150704,7.34,1,0,6,0
2025-10-27 06:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-02,842.077553817798,14.03,1,0,6,0
2025-10-27 06:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-05,605.3503729099223,10.09,1,0,6,0
2025-10-27 07:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Electronic City,V-BLR-TRN-1-04,189.4006167215746,3.16,0,0,7,0
2025-10-27 07:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-02,1526.262241996965,25.44,1,0,7,0
2025-10-27 07:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-03,922.0603271259231,15.37,0,0,7,0
2025-10-27 07:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-02,560.5236670866947,9.34,0,0,7,0
2025-10-27 08:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-02,1059.7933690136306,17.66,1,0,8,0
2025-10-27 08:15:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-1-04,969.9022317590463,16.17,1,0,8,0
2025-10-27 08:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Electronic City,V-BLR-BUS-1-01,995.6774764637828,16.59,0,0,8,0
2025-10-27 08:45:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-1-04,231.69728342184987,3.86,0,0,8,0
2025-10-27 09:00:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Indiranagar,V-BLR-TRN-2-05,296.5918911540718,4.94,0,0,9,0
2025-10-27 09:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-01,1074.8044956535155,17.91,0,0,9,0
