timestamp,delay_minutes,hour,day_of_week,is_weekend,is_morning_rush,is_evening_rush,is_rush_hour,hour_sin,hour_cos,day_sin,day_cos,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,rolling_mean_60min,rolling_std_60min,rolling_mean_120min,rolling_std_120min,rolling_mean_240min,rolling_std_240min,weather_rain
2025-10-19 16:45:00,5.01,16,6,1,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,6.33,0.0,5.87,6.09,7.22,10.47,1.25,0.0,4.302499999999993,2.9200385271431264,5.2799999999999985,3.316594639083921,4.453125,3.5859368255264465,1
2025-10-19 17:00:00,3.66,17,6,1,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,5.01,6.33,0.0,5.87,6.09,7.22,10.47,1.25,3.749999999999993,2.7273063634289865,5.581249999999999,2.991800401573833,4.623125,3.47091480496617,0
2025-10-19 17:15:00,8.46,17,6,1,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,3.66,5.01,6.33,0.0,5.87,6.09,7.22,10.47,5.864999999999993,2.0447738261235844,5.329999999999998,2.5784380654076338,4.7075,3.55088627434523,1
2025-10-19 17:30:00,0.0,17,6,1,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,8.46,3.66,5.01,6.33,0.0,5.87,6.09,7.22,4.2824999999999935,3.498003001714007,4.427499999999998,3.0439436356711775,4.533125,3.7159937544798636,1
2025-10-19 17:45:00,7.12,17,6,1,0,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,8.46,3.66,5.01,6.33,0.0,5.87,6.09,4.809999999999993,3.791094828674187,4.556249999999999,3.144432437999434,4.27375,3.3402512380558087,1
2025-10-19 18:00:00,13.95,18,6,1,0,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,7.12,0.0,8.46,3.66,5.01,6.33,0.0,5.87,7.382499999999993,5.7405944814104375,5.566249999999998,4.591420376248375,5.145625,3.920556029867872,0
2025-10-19 18:15:00,13.5,18,6,1,0,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,13.95,7.12,0.0,8.46,3.66,5.01,6.33,0.0,8.642499999999993,6.551734503167834,7.253749999999998,4.732078786628276,5.759375,4.413478550606839,0
2025-10-19 18:30:00,8.17,18,6,1,0,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,13.5,13.95,7.12,0.0,8.46,3.66,5.01,6.33,10.684999999999993,3.541134469817976,7.483749999999999,4.725477866991736,6.0687500000000005,4.397068531040497,0
2025-10-19 18:45:00,2.78,18,6,1,0,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,8.17,13.5,13.95,7.12,0.0,8.46,3.66,5.01,9.599999999999994,5.250073015365259,7.204999999999998,4.9525635497473335,6.242500000000001,4.191390381882043,1
2025-10-19 19:00:00,6.31,19,6,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2.78,8.17,13.5,13.95,7.12,0.0,8.46,3.66,7.689999999999992,4.472098687044665,7.536249999999998,4.766720758101368,6.558750000000001,3.9748842750449915,0
2025-10-19 19:15:00,0.0,19,6,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,6.31,2.78,8.17,13.5,13.95,7.12,0.0,8.46,4.314999999999992,3.643098498073701,6.478749999999998,5.425425427690327,5.904375,4.146191776799521,0
2025-10-19 19:30:00,7.47,19,6,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.0,6.31,2.78,8.17,13.5,13.95,7.12,0.0,4.139999999999993,3.4052410585253536,7.412499999999998,4.752141622468779,5.92,4.151947334283834,0
2025-10-19 19:45:00,5.9,19,6,1,0,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,7.47,0.0,6.31,2.78,8.17,13.5,13.95,7.12,4.919999999999993,3.3467098270789495,7.259999999999999,4.7823484965921645,5.908125,4.151700404653492,1
2025-10-19 20:00:00,7.68,20,6,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5.9,7.47,0.0,6.31,2.78,8.17,13.5,13.95,5.262499999999993,3.5971134260682023,6.4762499999999985,3.9749606916295663,6.02125,4.175185225432117,1
2025-10-19 20:15:00,5.57,20,6,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7.68,5.9,7.47,0.0,6.31,2.78,8.17,13.5,6.654999999999993,1.0742594348356214,5.4849999999999985,2.7833638435739023,6.369375,3.859980084145507,1
2025-10-19 20:30:00,3.13,20,6,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5.57,7.68,5.9,7.47,0.0,6.31,2.78,8.17,5.569999999999993,1.8721289129402288,4.854999999999998,2.6562971004227838,6.1693750000000005,3.9441407492633886,0
2025-10-19 20:45:00,3.0,20,6,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3.13,5.57,7.68,5.9,7.47,0.0,6.31,2.78,4.844999999999993,2.2292076320223777,4.882499999999998,2.632780984868646,6.04375,4.014905353803496,0
2025-10-19 21:00:00,0.4,21,6,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,3.0,3.13,5.57,7.68,5.9,7.47,0.0,6.31,3.024999999999993,2.1118159642040197,4.143749999999998,2.9811260456411777,5.84,4.221353653351806,1
2025-10-19 21:15:00,5.56,21,6,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.4,3.0,3.13,5.57,7.68,5.9,7.47,0.0,3.022499999999993,2.1078009868107297,4.838749999999998,2.483680664428772,5.6587499999999995,4.163218106225037,1
2025-10-19 21:30:00,18.02,21,6,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5.56,0.4,3.0,3.13,5.57,7.68,5.9,7.47,6.744999999999993,7.806277388529481,6.157499999999998,5.292713994594042,6.784999999999999,4.902175027475043,1
2025-10-19 21:45:00,4.46,21,6,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,18.02,5.56,0.4,3.0,3.13,5.57,7.68,5.9,7.109999999999993,7.604323331719484,5.977499999999998,5.327097172542893,6.61875,4.935051333741789,0
2025-10-19 22:00:00,8.44,22,6,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,4.46,18.02,5.56,0.4,3.0,3.13,5.57,7.68,9.119999999999992,6.166079251301686,6.072499999999998,5.368412241994853,6.274375,4.567955003791809,1
2025-10-19 22:15:00,7.82,22,6,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8.44,4.46,18.02,5.56,0.4,3.0,3.13,5.57,9.684999999999992,5.825263942517951,6.353749999999998,5.397186932626522,5.919375,4.1725778902256545,0
2025-10-19 22:30:00,0.69,22,6,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,7.82,8.44,4.46,18.02,5.56,0.4,3.0,3.13,5.352499999999993,3.566355516022875,6.048749999999997,5.667560416213379,5.451874999999999,4.320032744860467,0
2025-10-19 22:45:00,7.77,22,6,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.69,7.82,8.44,4.46,18.02,5.56,0.4,3.0,6.179999999999993,3.6726647909476737,6.644999999999998,5.550706518736426,5.76375,4.2943278480650084,0
2025-10-19 23:00:00,2.55,23,6,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,7.77,0.69,7.82,8.44,4.46,18.02,5.56,0.4,4.7074999999999925,3.6451646053367974,6.913749999999998,5.248994291426574,5.52875,4.364744933364758,1
2025-10-19 23:15:00,0.0,23,6,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,2.55,7.77,0.69,7.82,8.44,4.46,18.02,5.56,2.7524999999999924,3.514089498006607,6.218749999999997,5.793674968692785,5.52875,4.364744933364758,1
2025-10-19 23:30:00,2.72,23,6,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.0,2.55,7.77,0.69,7.82,8.44,4.46,18.02,3.2599999999999927,3.2538899797012633,4.306249999999998,3.35255100099699,5.231875,4.385395791715955,0
2025-10-19 23:45:00,0.68,23,6,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,2.72,0.0,2.55,7.77,0.69,7.82,8.44,4.46,1.487499999999993,1.3555656875761364,3.833749999999998,3.5860281948537325,4.905625,4.524345947206073,0
2025-10-20 00:00:00,4.22,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.68,2.72,0.0,2.55,7.77,0.69,7.82,8.44,1.904999999999993,1.9281338127838525,3.306249999999998,3.0873656708777615,4.689375,4.46520095665731,0
2025-10-20 00:15:00,8.21,0,0,0,0,0,0,0.0,1.0,0.0,1.0,4.22,0.68,2.72,0.0,2.55,7.77,0.69,7.82,3.9574999999999934,3.184654612355983,3.354999999999998,3.1707727764695166,4.854375,4.5479225568751005,0
2025-10-20 00:30:00,4.6,0,0,0,0,0,0,0.0,1.0,0.0,1.0,8.21,4.22,0.68,2.72,0.0,2.55,7.77,0.69,4.427499999999993,3.0780878804868776,3.8437499999999982,2.9979370883516703,4.946249999999999,4.525558344926441,1
2025-10-20 00:45:00,10.39,0,0,0,0,0,0,0.0,1.0,0.0,1.0,4.6,8.21,4.22,0.68,2.72,0.0,2.55,7.77,6.854999999999993,2.9642593228888288,4.171249999999999,3.5755776256631684,5.408124999999999,4.6878811400603295,0
2025-10-20 01:00:00,7.03,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,10.39,4.6,8.21,4.22,0.68,2.72,0.0,2.55,7.557499999999994,2.4134259880924347,4.731249999999998,3.635705620253524,5.8225,4.505147426370564,0
2025-10-20 01:15:00,2.95,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,7.03,10.39,4.6,8.21,4.22,0.68,2.72,0.0,6.2424999999999935,3.233175683441909,5.099999999999999,3.2122266420662475,5.659375,4.5621770661969405,1
2025-10-20 01:30:00,7.79,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,2.95,7.03,10.39,4.6,8.21,4.22,0.68,2.72,7.039999999999994,3.08292069310905,5.733749999999999,3.1755176743328324,5.0200000000000005,3.239502019343922,0
2025-10-20 01:45:00,4.08,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,7.79,2.95,7.03,10.39,4.6,8.21,4.22,0.68,5.462499999999994,2.316482606597076,6.158749999999999,2.572849656925771,4.99625,3.2452691208383135,0
2025-10-20 02:00:00,4.81,2,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,4.08,7.79,2.95,7.03,10.39,4.6,8.21,4.22,4.9074999999999935,2.068403168308062,6.232499999999998,2.5171908946284147,4.769375,3.1126440395051103,0
2025-10-20 02:15:00,9.58,2,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,4.81,4.08,7.79,2.95,7.03,10.39,4.6,8.21,6.564999999999992,2.5720355103821353,6.403749999999999,2.710149903603156,4.8793750000000005,3.255462012782009,0
2025-10-20 02:30:00,9.39,2,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,9.58,4.81,4.08,7.79,2.95,7.03,10.39,4.6,6.964999999999993,2.926095236545339,7.002499999999999,2.782869793165768,5.423125000000001,3.235580769609479,0
2025-10-20 02:45:00,2.86,2,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,9.39,9.58,4.81,4.08,7.79,2.95,7.03,10.39,6.659999999999994,3.3586604472616783,6.0612499999999985,2.7466365795278045,5.11625,3.2309933972902742,0
2025-10-20 03:00:00,7.37,3,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,2.86,9.39,9.58,4.81,4.08,7.79,2.95,7.03,7.299999999999994,3.1243666024758725,6.103749999999998,2.766327826353438,5.4175,3.20032810817891,1
2025-10-20 03:15:00,8.56,3,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,7.37,2.86,9.39,9.58,4.81,4.08,7.79,2.95,7.044999999999994,2.9105612288125204,6.804999999999998,2.5556939231002653,5.9525,2.93913706156529,0
2025-10-20 03:30:00,3.87,3,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,8.56,7.37,2.86,9.39,9.58,4.81,4.08,7.79,5.664999999999994,2.731184114384596,6.314999999999999,2.710935526450532,6.024375,2.868018988198412,0
2025-10-20 03:45:00,4.57,3,0,0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,3.87,8.56,7.37,2.86,9.39,9.58,4.81,4.08,6.092499999999994,2.23443318688806,6.376249999999999,2.6582482819653293,6.267500000000001,2.529691680818033,1
2025-10-20 04:00:00,11.08,4,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,4.57,3.87,8.56,7.37,2.86,9.39,9.58,4.81,7.019999999999993,3.404908221964284,7.159999999999998,3.028955501253134,6.69625,2.732724830640646,0
2025-10-20 04:15:00,9.91,4,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,11.08,4.57,3.87,8.56,7.37,2.86,9.39,9.58,7.357499999999994,3.665381971909606,7.201249999999998,3.0686080487972154,6.8025,2.8269288400429557,0
2025-10-20 04:30:00,2.66,4,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,9.91,11.08,4.57,3.87,8.56,7.37,2.86,9.39,7.0549999999999935,4.076064278197778,6.3599999999999985,3.2968643110862903,6.68125,2.9658835108614685,0
2025-10-20 04:45:00,4.6,4,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,2.66,9.91,11.08,4.57,3.87,8.56,7.37,2.86,7.062499999999993,4.069990786230354,6.577499999999999,3.083466277700225,6.319375000000001,2.8334724720737916,0
2025-10-20 05:00:00,12.11,5,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,4.6,2.66,9.91,11.08,4.57,3.87,8.56,7.37,7.319999999999993,4.425916101027367,7.169999999999998,3.6591646197302885,6.636875000000001,3.1816342105905187,0
2025-10-20 05:15:00,8.45,5,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,12.11,4.6,2.66,9.91,11.08,4.57,3.87,8.56,6.954999999999993,4.195318819827641,7.156249999999998,3.6533973914700533,6.980625,3.0511822162346522,1
2025-10-20 05:30:00,23.78,5,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,8.45,12.11,4.6,2.66,9.91,11.08,4.57,3.87,12.234999999999992,8.284968316173547,9.644999999999998,6.6486282151175615,7.98,5.197625098702923,1
2025-10-20 05:45:00,10.19,5,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,23.78,8.45,12.11,4.6,2.66,9.91,11.08,4.57,13.632499999999993,6.92817616692874,10.347499999999998,6.324816767532269,8.361875,5.115795433426414,1
2025-10-20 06:00:00,16.25,6,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,10.19,23.78,8.45,12.11,4.6,2.66,9.91,11.08,14.667499999999993,6.934149190780316,10.993749999999999,6.665315205278327,9.076875,5.378956179718625,0
2025-10-20 06:15:00,21.35,6,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,16.25,10.19,23.78,8.45,12.11,4.6,2.66,9.91,17.892499999999995,6.017842221261623,12.423749999999998,7.565931039865496,9.8125,6.195243874672449,0
2025-10-20 06:30:00,8.99,6,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,21.35,16.25,10.19,23.78,8.45,12.11,4.6,2.66,14.194999999999995,5.731465781106902,13.214999999999998,6.677835406348818,9.7875,6.19786898861212,1
2025-10-20 06:45:00,8.86,6,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,8.99,21.35,16.25,10.19,23.78,8.45,12.11,4.6,13.862499999999995,6.069845549929535,13.747499999999999,6.031272668351197,10.162500000000001,5.92634626055547,0
2025-10-20 07:00:00,4.87,7,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,8.86,8.99,21.35,16.25,10.19,23.78,8.45,12.11,11.017499999999995,7.148843146505102,12.8425,6.805566524124637,10.006250000000001,6.0368069650547165,0
2025-10-20 07:15:00,1.82,7,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,4.87,8.86,8.99,21.35,16.25,10.19,23.78,8.45,6.1349999999999945,3.454277541445301,12.013749999999998,7.754417980370023,9.585,6.37039716187302,0
2025-10-20 07:30:00,6.12,7,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.82,4.87,8.86,8.99,21.35,16.25,10.19,23.78,5.417499999999995,2.920392382312142,9.806249999999999,6.304467661904549,9.725625,6.259701770052613,0
2025-10-20 07:45:00,9.25,7,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,6.12,1.82,4.87,8.86,8.99,21.35,16.25,10.19,5.514999999999995,3.0759984828778415,9.688749999999999,6.305053387108306,10.018125000000001,6.110291011891317,1
2025-10-20 08:00:00,15.18,8,0,0,1,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,9.25,6.12,1.82,4.87,8.86,8.99,21.35,16.25,8.092499999999994,5.6216093484576595,9.554999999999998,6.155561944870921,10.274375,6.2423371357742665,0
2025-10-20 08:15:00,8.0,8,0,0,1,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,15.18,9.25,6.12,1.82,4.87,8.86,8.99,21.35,9.637499999999994,3.9125300850813165,7.886249999999999,3.896056385262292,10.155,6.267980004222504,0
2025-10-20 08:30:00,12.27,8,0,0,1,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,8.0,15.18,9.25,6.12,1.82,4.87,8.86,8.99,11.174999999999995,3.215861730029181,8.296249999999997,4.190277650193899,10.755625,5.954492946506846,0
2025-10-20 08:45:00,12.21,8,0,0,1,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,12.27,8.0,15.18,9.25,6.12,1.82,4.87,8.86,11.914999999999996,2.9552495664494303,8.714999999999998,4.4159742494073475,11.231250000000001,5.729710725682385,0
2025-10-20 09:00:00,16.85,9,0,0,1,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,12.21,12.27,8.0,15.18,9.25,6.12,1.82,4.87,12.332499999999996,3.6146588128525834,10.212499999999999,4.927473273102866,11.5275,5.898235329316705,0
2025-10-20 09:15:00,19.9,9,0,0,1,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,16.85,12.21,12.27,8.0,15.18,9.25,6.12,1.82,15.307499999999996,3.7546093893594192,12.472499999999998,4.667712042777051,12.243125000000001,6.187468754129838,0
2025-10-20 09:30:00,3.84,9,0,0,1,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,19.9,16.85,12.21,12.27,8.0,15.18,9.25,6.12,13.199999999999996,6.995288890865487,12.187499999999998,5.155146526946243,10.996875000000001,5.697568743186264,1
2025-10-20 09:45:00,11.73,9,0,0,1,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,3.84,19.9,16.85,12.21,12.27,8.0,15.18,9.25,13.079999999999995,7.021998765783579,12.497499999999999,5.026221955192323,11.093125,5.696036889803275,0
2025-10-20 10:00:00,12.14,10,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.73,3.84,19.9,16.85,12.21,12.27,8.0,15.18,11.902499999999995,6.558711128466186,12.1175,4.907969466664853,10.83625,5.538467748393934,0
2025-10-20 10:15:00,4.09,10,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.14,11.73,3.84,19.9,16.85,12.21,12.27,8.0,7.949999999999995,4.605655943149307,11.628749999999998,5.531637415811001,9.757499999999999,5.009811041014072,0
2025-10-20 10:30:00,8.32,10,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,4.09,12.14,11.73,3.84,19.9,16.85,12.21,12.27,9.069999999999995,3.735567783706573,11.135,5.641420793685645,9.715625000000001,5.019444814917267,1
2025-10-20 10:45:00,10.66,10,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.32,4.09,12.14,11.73,3.84,19.9,16.85,12.21,8.802499999999995,3.513292615197287,10.941249999999998,5.625821686016839,9.828125,5.019160910949143,1
2025-10-20 11:00:00,5.99,11,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,10.66,8.32,4.09,12.14,11.73,3.84,19.9,16.85,7.264999999999995,2.848701458559657,9.583749999999997,5.297009769671963,9.898124999999999,4.952773255123486,1
2025-10-20 11:15:00,28.04,11,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,5.99,10.66,8.32,4.09,12.14,11.73,3.84,19.9,13.252499999999994,10.040993891708766,10.601249999999999,7.767458561202641,11.536875,6.265529739508575,0
2025-10-20 11:30:00,14.06,11,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,28.04,5.99,10.66,8.32,4.09,12.14,11.73,3.84,14.687499999999995,9.496495406201138,11.878749999999998,7.324384786451364,12.033125,6.120655431950599,0
2025-10-20 11:45:00,6.79,11,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,14.06,28.04,5.99,10.66,8.32,4.09,12.14,11.73,13.719999999999994,10.213647732323619,11.261249999999997,7.543673674013225,11.879375,6.225231956856418,1
2025-10-20 12:00:00,7.13,12,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,6.79,14.06,28.04,5.99,10.66,8.32,4.09,12.14,14.004999999999995,9.938244311748397,10.635,7.667245733824979,11.37625,6.265859744147892,0
2025-10-20 12:15:00,13.88,12,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,7.13,6.79,14.06,28.04,5.99,10.66,8.32,4.09,10.464999999999996,4.050271595831529,11.858749999999999,7.242918585960865,11.74375,6.226950966029286,0
2025-10-20 12:30:00,2.0,12,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,13.88,7.13,6.79,14.06,28.04,5.99,10.66,8.32,7.449999999999996,4.884854143165377,11.068749999999998,7.9901590141516445,11.101875,6.6817933907497045,0
2025-10-20 12:45:00,10.69,12,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,13.88,7.13,6.79,14.06,28.04,5.99,10.66,8.424999999999995,5.093947388813499,11.072499999999998,7.989946808333595,11.006874999999999,6.675790808336226,0
2025-10-20 13:00:00,11.33,13,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,10.69,2.0,13.88,7.13,6.79,14.06,28.04,5.99,9.474999999999996,5.170328809659959,11.739999999999998,7.7232931540151535,10.661875,6.493846542432802,0
2025-10-20 13:15:00,8.93,13,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,11.33,10.69,2.0,13.88,7.13,6.79,14.06,28.04,8.237499999999995,4.280353373262525,9.351249999999999,4.037359241243882,9.97625,6.014902465266291,0
2025-10-20 13:30:00,8.05,13,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,8.93,11.33,10.69,2.0,13.88,7.13,6.79,14.06,9.749999999999995,1.5212275744717079,8.599999999999998,3.5678685113504334,10.239374999999999,5.817415770769682,1
2025-10-20 13:45:00,9.67,13,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,8.05,8.93,11.33,10.69,2.0,13.88,7.13,6.79,9.494999999999996,1.3910547556919168,8.959999999999997,3.503871328361606,10.110625,5.8050087209236665,0
2025-10-20 14:00:00,20.44,14,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,9.67,8.05,8.93,11.33,10.69,2.0,13.88,7.13,11.772499999999997,5.816152078479343,10.62375,5.240457824874268,10.629375,6.344256687482503,0
2025-10-20 14:15:00,9.73,14,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,20.44,9.67,8.05,8.93,11.33,10.69,2.0,13.88,11.972499999999997,5.698387929932426,10.104999999999997,5.074862418965543,10.981875,6.109016526141212,0
2025-10-20 14:30:00,13.75,14,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,9.73,20.44,9.67,8.05,8.93,11.33,10.69,2.0,13.397499999999996,5.068394716278463,11.573749999999997,3.975223039564689,11.32125,6.1021055109418105,0
2025-10-20 14:45:00,2.59,14,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,13.75,9.73,20.44,9.67,8.05,8.93,11.33,10.69,11.627499999999998,7.4708784624031725,10.561249999999998,5.1038121256846765,10.816875,6.482090937087079,0
2025-10-20 15:00:00,9.04,15,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,2.59,13.75,9.73,20.44,9.67,8.05,8.93,11.33,8.777499999999996,4.618335739203011,10.274999999999999,5.1187331021873765,11.0075,6.374635675864133,1
2025-10-20 15:15:00,2.99,15,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,9.04,2.59,13.75,9.73,20.44,9.67,8.05,8.93,7.092499999999996,5.329730293363817,9.532499999999999,5.73537581282046,9.441875,4.792320549587629,0
2025-10-20 15:30:00,2.56,15,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,2.99,9.04,2.59,13.75,9.73,20.44,9.67,8.05,4.2949999999999955,3.1694005742411604,8.846249999999998,6.243993542368786,8.723125,4.914350033320776,1
2025-10-20 15:45:00,11.33,15,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,2.56,2.99,9.04,2.59,13.75,9.73,20.44,9.67,6.479999999999995,4.382639995862465,9.053749999999999,6.302586628860087,9.006875,4.926345120878144,1
2025-10-20 16:00:00,11.03,16,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,11.33,2.56,2.99,9.04,2.59,13.75,9.73,20.44,6.977499999999996,4.857347527200413,7.877499999999999,4.492033424376376,9.250625,4.923771547299883,0
2025-10-20 16:15:00,8.41,16,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,11.03,11.33,2.56,2.99,9.04,2.59,13.75,9.73,8.332499999999996,4.065680549838265,7.712499999999999,4.438187371310208,8.908750000000001,4.768356635152189,0
2025-10-20 16:30:00,9.04,16,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,8.41,11.03,11.33,2.56,2.99,9.04,2.59,13.75,9.952499999999995,1.445737989171289,7.123749999999998,3.7875809750891687,9.34875,4.398842082487907,1
2025-10-20 16:45:00,13.64,16,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,9.04,8.41,11.03,11.33,2.56,2.99,9.04,2.59,10.529999999999996,2.354895609858958,8.504999999999997,3.910867642133388,9.533125,4.518990622915683,0
2025-10-20 17:00:00,22.9,17,0,0,0,1,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,13.64,9.04,8.41,11.03,11.33,2.56,2.99,9.04,13.497499999999995,6.687781769764874,10.237499999999999,6.4362982928299655,10.25625,5.6178119999397,0
2025-10-20 17:15:00,14.56,17,0,0,0,1,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,22.9,13.64,9.04,8.41,11.03,11.33,2.56,2.99,15.034999999999997,5.772633714345581,11.683749999999998,5.848152180695337,10.608125,5.704848486156298,1
